sub,trl,cpos,cdur,resp,rt,type,d1,d2,correct,rt_new,c_s,inCm,UCL
1,4,1,660,2,0.434,1,660,500,0,0.274,0.6849414241412136,FALSE,0.5530830009178276
1,311,2,420,1,0.439,1,500,420,1,0.359,0.6880920098998015,FALSE,0.5530846556663211
1,215,1,460,2,0.44,2,460,500,1,0.44,0.6912110898008035,FALSE,0.5530862774352692
1,480,2,540,1,0.44,2,500,540,0,0.44,0.6842989789027955,FALSE,0.5530878668829411
1,119,1,700,1,0.441,1,700,500,1,0.241,0.6874559891137675,FALSE,0.5530894246544288
1,393,1,380,1,0.441,2,380,500,0,0.441,0.6805814292226298,FALSE,0.5530909513819118
1,93,1,660,1,0.442,1,660,500,1,0.28200000000000003,0.6837756149304035,FALSE,0.553092447684917
1,150,2,340,1,0.443,1,500,340,1,0.28300000000000003,0.6869378587810995,FALSE,0.5530939141705739
1,561,1,620,1,0.443,1,620,500,1,0.323,0.6900684801932885,FALSE,0.5530953514338629
1,405,1,380,2,0.444,2,380,500,1,0.444,0.6931677953913556,FALSE,0.5530967600578612
1,594,2,300,1,0.445,1,500,300,1,0.245,0.6962361174374421,FALSE,0.5530981406139811
1,600,2,380,1,0.446,1,500,380,1,0.326,0.6992737562630676,FALSE,0.5530994936622049
1,100,2,540,1,0.447,2,500,540,0,0.447,0.692281018700437,FALSE,0.5531008197513146
1,165,1,580,1,0.447,1,580,500,1,0.367,0.6953582085134327,FALSE,0.5531021194191174
1,487,2,660,2,0.447,2,500,660,1,0.447,0.6984046264282984,FALSE,0.5531033931926655
1,167,2,540,2,0.45,2,500,540,1,0.45,0.7014205801640154,FALSE,0.5531046415884732
1,199,1,700,1,0.45,1,700,500,1,0.25,0.7044063743623753,FALSE,0.5531058651127275
1,319,1,620,2,0.45,1,620,500,0,0.33,0.6973623106187515,FALSE,0.5531070642614966
1,91,1,660,1,0.452,1,660,500,1,0.29200000000000004,0.700388687512564,FALSE,0.553108239520932
1,403,2,300,1,0.452,1,500,300,1,0.252,0.7033848006374384,FALSE,0.5531093913674684
1,42,1,500,1,0.456,3,500,500,0,0.456,NA,empty,NA
1,541,1,340,2,0.457,2,340,500,1,0.457,0.706350952631064,FALSE,0.5531116266801642
1,442,2,420,1,0.458,1,500,420,1,0.378,0.7092874431047533,FALSE,0.5531127110523435
1,231,2,340,1,0.46,1,500,340,1,0.30000000000000004,0.7121945686737058,FALSE,0.5531137738240343
1,209,1,700,1,0.462,1,700,500,1,0.262,0.7150726229869687,FALSE,0.553114815425934
1,477,2,660,1,0.463,2,500,660,0,0.463,0.707921896757099,FALSE,0.5531158362801358
1,364,2,420,2,0.464,1,500,420,0,0.384,0.700842677789528,FALSE,0.553116836800301
1,409,1,500,1,0.471,3,500,500,0,0.471,NA,empty,NA
1,432,2,460,2,0.471,1,500,460,0,0.431,0.6938342510116328,FALSE,0.5531187784520182
1,472,2,380,1,0.472,1,500,380,1,0.352,0.6968959085015164,FALSE,0.5531197203702384
1,542,2,300,1,0.472,1,500,300,1,0.27199999999999996,0.6999269494165012,FALSE,0.5531206435280795
1,203,2,540,2,0.475,2,500,540,1,0.475,0.7029276799223362,FALSE,0.5531215482995124
1,564,2,380,1,0.475,1,500,380,1,0.355,0.7058984031231128,FALSE,0.5531224350510409
1,359,1,500,2,0.476,3,500,500,0,0.476,NA,empty,NA
1,634,2,540,2,0.476,2,500,540,1,0.476,0.7088394190918816,FALSE,0.5531241559239574
1,32,2,300,1,0.478,1,500,300,1,0.27799999999999997,0.7117510249009629,FALSE,0.5531249907423478
1,168,1,700,2,0.478,1,700,500,0,0.27799999999999997,0.7046335146519532,FALSE,0.553125808935123
1,258,2,660,1,0.479,2,500,660,0,0.479,0.6975871795054337,FALSE,0.5531266108336347
1,285,1,660,1,0.479,1,660,500,1,0.31899999999999995,0.7006113077103794,FALSE,0.5531273967626211
1,365,1,380,2,0.479,2,380,500,1,0.479,0.7036051946332756,FALSE,0.5531281670403392
1,410,1,540,1,0.479,1,540,500,1,0.439,0.7065691426869429,FALSE,0.5531289219786941
1,84,2,340,1,0.48,1,500,340,1,0.31999999999999995,0.7095034512600735,FALSE,0.5531296618833667
1,579,1,580,1,0.48,1,580,500,1,0.39999999999999997,0.7124084167474728,FALSE,0.5531303870539377
1,323,2,300,1,0.481,1,500,300,1,0.28099999999999997,0.715284332579998,FALSE,0.5531310977840103
1,163,1,540,1,0.482,1,540,500,1,0.442,0.718131489254198,FALSE,0.553131794361329
1,608,2,340,1,0.483,1,500,340,1,0.32299999999999995,0.720950174361656,FALSE,0.5531324770678976
1,556,1,580,2,0.484,1,580,500,0,0.40399999999999997,0.7137406726180394,FALSE,0.5531331461800935
1,214,1,620,1,0.485,1,620,500,1,0.365,0.7166032658918591,FALSE,0.5531338019687805
1,268,1,580,1,0.487,1,580,500,1,0.407,0.7194372332329405,FALSE,0.5531344446994189
1,547,2,300,1,0.488,1,500,300,1,0.288,0.7222428609006111,FALSE,0.5531350746321734
1,87,2,500,1,0.489,3,500,500,0,0.489,NA,empty,NA
1,265,1,700,2,0.489,1,700,500,0,0.289,0.715020432291605,FALSE,0.5531362971188472
1,139,1,380,1,0.49,2,380,500,0,0.49,0.7078702279686889,FALSE,0.5531368901675616
1,136,1,380,1,0.492,2,380,500,0,0.492,0.700791525689002,FALSE,0.5531374714081841
1,523,2,300,1,0.496,1,500,300,1,0.296,0.703783610432112,FALSE,0.553138041075949
1,26,2,380,1,0.498,1,500,380,1,0.378,0.706745774327791,FALSE,0.5531385994013993
1,178,2,420,1,0.499,1,500,420,1,0.419,0.7096783165845131,FALSE,0.5531391466104809
1,623,2,340,1,0.5,1,500,340,1,0.33999999999999997,0.7125815334186679,FALSE,0.5531396829246339
1,271,2,700,2,0.501,2,500,700,1,0.501,0.7154557180844813,FALSE,0.5531402085608831
1,33,2,540,1,0.503,2,500,540,0,0.503,0.7083011609036365,FALSE,0.5531407237319257
1,453,1,580,2,0.503,1,580,500,0,0.423,0.7012181492946001,FALSE,0.5531412286462185
1,595,2,460,1,0.504,1,500,460,1,0.464,0.7042059678016541,FALSE,0.5531417235080618
1,264,1,660,1,0.505,1,660,500,1,0.345,0.7071639081236376,FALSE,0.5531422085176828
1,531,1,420,1,0.506,2,420,500,0,0.506,0.7000922690424012,FALSE,0.5531426838713172
1,159,2,340,1,0.507,1,500,340,1,0.347,0.7030913463519771,FALSE,0.5531431497612883
1,224,1,340,1,0.507,2,340,500,0,0.507,0.6960604328884573,FALSE,0.553143606376086
1,505,1,580,2,0.507,1,580,500,0,0.427,0.6890998285595727,FALSE,0.5531440539004422
1,133,2,340,1,0.508,1,500,340,1,0.348,0.6922088302739771,FALSE,0.5531444925154069
1,191,1,380,2,0.508,2,380,500,1,0.508,0.6952867419712373,FALSE,0.5531449223984212
1,622,2,340,1,0.508,1,500,340,1,0.348,0.698333874551525,FALSE,0.5531453437233893
1,49,1,460,1,0.509,2,460,500,0,0.509,0.6913505358060097,FALSE,0.5531457566607495
1,613,1,580,1,0.512,1,580,500,1,0.432,0.6944370304479496,FALSE,0.5531461613775429
1,154,1,660,1,0.514,1,660,500,1,0.354,0.6974926601434701,FALSE,0.5531465580374815
1,601,2,420,1,0.514,1,500,420,1,0.434,0.7005177335420354,FALSE,0.5531469468010147
1,629,1,420,1,0.515,2,420,500,0,0.515,0.693512556206615,FALSE,0.5531473278253941
1,28,1,420,1,0.521,2,420,500,0,0.521,0.6865774306445489,FALSE,0.5531477012647379
1,386,1,420,2,0.523,2,420,500,1,0.523,0.6897116563381034,FALSE,0.5531480672700925
1,278,2,540,1,0.525,2,500,540,0,0.525,0.6828145397747224,FALSE,0.5531484259894948
1,578,1,500,2,0.525,3,500,500,0,0.525,NA,empty,NA
1,106,1,420,1,0.527,2,420,500,0,0.527,0.6759863943769752,FALSE,0.5531491221478989
1,175,1,500,1,0.527,3,500,500,0,0.527,NA,empty,NA
1,656,2,460,1,0.528,1,500,460,1,0.48800000000000004,0.6792265304332055,FALSE,0.5531497908662978
1,105,2,500,2,0.529,3,500,500,0,0.529,NA,empty,NA
1,502,2,420,1,0.529,1,500,420,1,0.449,0.6824342651288734,FALSE,0.5531504332266008
1,543,2,700,2,0.529,2,500,700,1,0.529,0.6856099224775847,FALSE,0.5531507448488453
1,596,1,620,1,0.529,1,620,500,1,0.40900000000000003,0.6887538232528089,FALSE,0.55315105026803435
1,48,2,460,1,0.53,1,500,460,1,0.49000000000000005,0.6918662850202808,FALSE,0.5531513496076785
1,241,2,300,1,0.531,1,500,300,1,0.331,0.694947622170078,FALSE,0.553151642988828
1,550,2,580,1,0.531,2,500,580,0,0.531,0.6879981459483772,FALSE,0.5531519305301212
1,50,1,300,1,0.535,2,300,500,0,0.535,0.6811181644888934,FALSE,0.5531522123478334
1,352,2,540,2,0.535,2,500,540,1,0.535,0.6843069828440045,FALSE,0.553152488555923
1,230,2,300,1,0.536,1,500,300,1,0.336,0.6874639130155644,FALSE,0.553152759266079
1,44,2,460,1,0.538,1,500,460,1,0.49800000000000005,0.6905892738854088,FALSE,0.553153024587765
1,255,2,300,2,0.539,1,500,300,0,0.339,0.6836833811465547,FALSE,0.5531532846282644
1,437,1,580,1,0.539,1,580,500,1,0.459,0.6868465473350891,FALSE,0.5531535394927233
1,488,2,660,2,0.539,2,500,660,1,0.539,0.6899780818617383,FALSE,0.5531537892841938
1,125,2,300,1,0.54,1,500,300,1,0.34,0.6930783010431208,FALSE,0.5531540341036748
1,509,2,420,1,0.54,1,500,420,1,0.46,0.6961475180326896,FALSE,0.553154274050154
1,145,2,420,1,0.545,1,500,420,1,0.465,0.6991860428523627,FALSE,0.5531545092206474
1,411,2,580,1,0.545,2,500,580,0,0.545,0.6921941824238391,FALSE,0.5531547397102382
1,128,1,700,1,0.548,1,700,500,1,0.34800000000000003,0.6952722405996007,FALSE,0.5531549656121164
1,81,1,580,1,0.549,1,580,500,1,0.46900000000000003,0.6983195181936047,FALSE,0.5531551870176157
1,390,1,660,2,0.55,1,660,500,0,0.39,0.6913363230116687,FALSE,0.5531554040162506
1,257,1,340,1,0.551,2,340,500,0,0.551,0.684422959781552,FALSE,0.5531556166957531
1,322,2,700,2,0.551,2,500,700,1,0.551,0.6875787301837365,FALSE,0.5531558251421078
1,305,1,420,2,0.552,2,420,500,1,0.552,0.6907029428818992,FALSE,0.5531560294395869
1,376,1,580,2,0.552,1,580,500,0,0.47200000000000003,0.6837959134530801,FALSE,0.5531562296707843
1,475,1,460,1,0.552,2,460,500,0,0.552,0.6769579543185493,FALSE,0.5531564259166488
1,500,1,700,1,0.552,1,700,500,1,0.35200000000000004,0.6801883747753639,FALSE,0.5531566182565177
1,381,2,300,1,0.553,1,500,300,1,0.35300000000000004,0.6833864910276103,FALSE,0.5531568067681479
1,539,1,620,2,0.553,1,620,500,0,0.43300000000000005,0.6765526261173341,FALSE,0.553156991527748
1,186,2,540,1,0.554,2,500,540,0,0.554,0.6697870998561608,FALSE,0.553157172610009
1,508,1,620,1,0.555,1,620,500,1,0.43500000000000005,0.6730892288575993,FALSE,0.5531573500881343
1,333,1,340,1,0.556,2,340,500,0,0.556,0.6663583365690232,FALSE,0.5531575240338699
1,16,2,580,1,0.559,2,500,580,0,0.559,0.6596947532033329,FALSE,0.5531576945175332
1,452,2,620,2,0.563,2,500,620,1,0.563,0.6630978056712996,FALSE,0.5531578616080408
1,242,2,420,1,0.568,1,500,420,1,0.48799999999999993,0.6664668276145866,FALSE,0.5531580253729379
1,529,1,500,1,0.571,3,500,500,0,0.571,NA,empty,NA
1,493,2,380,1,0.572,1,500,380,1,0.45199999999999996,0.6698021593384408,FALSE,0.5531583431893804
1,538,1,580,2,0.572,1,580,500,0,0.49199999999999994,0.6631041377450564,FALSE,0.5531584973693973
1,568,1,460,1,0.576,2,460,500,0,0.576,0.6564730963676059,FALSE,0.5531586484807978
1,86,1,540,1,0.578,1,540,500,1,0.5379999999999999,0.6599083654039298,FALSE,0.5531587965846647
1,161,1,540,1,0.581,1,540,500,1,0.5409999999999999,0.6633092817498906,FALSE,0.5531589417408642
1,127,1,420,1,0.582,2,420,500,0,0.582,0.6566761889323917,FALSE,0.5531590840080708
1,533,1,300,1,0.586,2,300,500,0,0.586,0.6501094270430677,FALSE,0.5531592234437904
1,353,1,460,2,0.588,2,460,500,1,0.588,0.6536083327726371,FALSE,0.5531593601043844
1,572,1,340,1,0.59,2,340,500,0,0.59,0.6470722494449107,FALSE,0.5531594940450917
1,151,2,380,1,0.591,1,500,380,1,0.471,0.6506015269504616,FALSE,0.5531596253200514
1,446,1,660,1,0.591,1,660,500,1,0.43099999999999994,0.6540955116809569,FALSE,0.5531597539823248
1,479,1,580,1,0.591,1,580,500,1,0.511,0.6575545565641474,FALSE,0.5531598800839168
1,76,2,380,1,0.595,1,500,380,1,0.475,0.660979010998506,FALSE,0.5531600036757969
1,213,1,500,1,0.596,3,500,500,0,0.596,NA,empty,NA
1,43,2,700,2,0.598,2,500,700,1,0.598,0.6643692208885209,FALSE,0.5531602435292455
1,626,2,460,2,0.598,1,500,460,0,0.5579999999999999,0.6577255286796357,FALSE,0.5531603598877597
1,23,1,340,1,0.601,2,340,500,0,0.601,0.6511482733928394,FALSE,0.5531604739304923
1,124,2,300,1,0.608,1,500,300,1,0.408,0.654636790658911,FALSE,0.5531605857035371
1,212,1,660,1,0.608,1,660,500,1,0.44799999999999995,0.6580904227523219,FALSE,0.5531606952520702
1,443,2,340,1,0.608,1,500,340,1,0.44799999999999995,0.6615095185247987,FALSE,0.5531608026203685
1,316,2,460,2,0.611,1,500,460,0,0.571,0.6548944233395507,FALSE,0.5531609078518273
1,46,1,660,1,0.612,1,660,500,1,0.45199999999999996,0.6583454791061553,FALSE,0.5531610109889779
1,123,2,380,2,0.612,1,500,380,0,0.492,0.6517620243150937,FALSE,0.5531611120735049
1,545,1,660,1,0.612,1,660,500,1,0.45199999999999996,0.6552444040719427,FALSE,0.5531612111462635
1,632,2,380,1,0.618,1,500,380,1,0.498,0.6586919600312233,FALSE,0.5531613082472949
1,648,2,340,1,0.618,1,500,340,1,0.45799999999999996,0.6621050404309111,FALSE,0.5531614034158439
1,425,2,460,2,0.619,1,500,460,0,0.579,0.655483990026602,FALSE,0.5531614966903732
1,162,1,620,1,0.62,1,620,500,1,0.5,0.6589291501263359,FALSE,0.5531615881085806
1,609,2,700,2,0.621,2,500,700,1,0.621,0.6623398586250725,FALSE,0.5531616777074133
1,339,1,340,1,0.624,2,340,500,0,0.624,0.6557164600388218,FALSE,0.5531617655230826
1,260,2,500,1,0.625,3,500,500,0,0.625,NA,empty,NA
1,92,1,500,2,0.626,3,500,500,0,0.626,NA,empty,NA
1,190,2,380,1,0.628,1,500,380,1,0.508,0.6591592954384335,FALSE,0.5531620186224995
1,583,1,460,1,0.628,2,460,500,0,0.628,0.6525677024840492,FALSE,0.553162099653428
1,590,2,300,1,0.629,1,500,300,1,0.429,0.6560420254592086,FALSE,0.553162179071721
1,152,2,300,1,0.632,1,500,300,1,0.432,0.6594816052046165,FALSE,0.5531622569094751
1,435,1,460,2,0.633,2,460,500,1,0.633,0.6628867891525704,FALSE,0.5531623331981472
1,397,1,540,1,0.634,1,540,500,1,0.594,0.6662579212610447,FALSE,0.5531624079685684
1,558,2,420,2,0.634,1,500,420,0,0.554,0.6595953420484342,FALSE,0.5531624812509564
1,142,2,340,1,0.636,1,500,340,1,0.476,0.6629993886279498,FALSE,0.5531625530749267
1,246,1,380,1,0.64,2,380,500,0,0.64,0.6563693947416703,FALSE,0.5531626234695058
1,126,1,660,2,0.649,1,660,500,0,0.489,0.6498057007942536,FALSE,0.5531626924631424
1,148,2,660,2,0.649,2,500,660,1,0.649,0.653307643786311,FALSE,0.5531627600837187
1,256,1,500,1,0.649,3,500,500,0,0.649,NA,empty,NA
1,78,1,540,2,0.65,1,540,500,0,0.61,0.6467745673484478,FALSE,0.553162891314456
1,378,2,380,1,0.65,1,500,380,1,0.53,0.6503068216749633,FALSE,0.5531629549776506
1,474,1,700,2,0.651,1,700,500,0,0.451,0.6438037534582137,FALSE,0.5531630173738735
1,357,2,380,1,0.654,1,500,380,1,0.534,0.6473657159236316,FALSE,0.5531630785283407
1,621,2,620,2,0.654,2,500,620,1,0.654,0.6508920587643953,FALSE,0.5531631384657656
1,270,1,420,1,0.655,2,420,500,0,0.655,0.6443831381767513,FALSE,0.5531631972103702
1,527,2,500,1,0.655,3,500,500,0,0.655,NA,empty,NA
1,15,1,500,1,0.657,3,500,500,0,0.657,NA,empty,NA
1,447,2,300,1,0.657,1,500,300,1,0.457,0.6479393067949838,FALSE,0.5531633665223059
1,566,1,580,2,0.658,1,580,500,0,0.5780000000000001,0.6414599137270339,FALSE,0.553163420728348
1,280,1,420,1,0.66,2,420,500,0,0.66,0.6350453145897635,FALSE,0.5531634738556361
1,149,1,580,1,0.662,1,580,500,1,0.5820000000000001,0.6386948614438659,FALSE,0.5531635259256398
1,37,2,460,2,0.663,1,500,460,0,0.623,0.6323079128294272,FALSE,0.5531635769594008
1,471,2,540,1,0.664,2,500,540,0,0.664,0.6259848337011329,FALSE,0.5531636269775424
1,83,1,540,1,0.665,1,540,500,1,0.625,0.6297249853641216,FALSE,0.5531636760002774
1,434,2,700,2,0.665,2,500,700,1,0.665,0.6334277355104804,FALSE,0.5531637240474161
1,512,2,380,1,0.666,1,500,380,1,0.546,0.6370934581553755,FALSE,0.5531637711383746
1,565,1,420,1,0.667,2,420,500,0,0.667,0.6307225235738217,FALSE,0.5531638172921826
1,655,1,460,1,0.672,2,460,500,0,0.672,0.6244152983380835,FALSE,0.5531638625274908
1,317,1,340,2,0.673,2,340,500,1,0.673,0.6281711453547026,FALSE,0.5531639068625791
1,174,2,340,1,0.677,1,500,340,1,0.517,0.6318894339011556,FALSE,0.5531639503153634
1,112,2,660,2,0.681,2,500,660,1,0.681,0.635570539562144,FALSE,0.5531639929034027
1,549,1,500,1,0.681,3,500,500,0,0.681,NA,empty,NA
1,40,2,700,1,0.692,2,500,700,0,0.692,0.6292148341665226,FALSE,0.5531640755537433
1,331,1,540,2,0.694,1,540,500,0,0.6539999999999999,0.6229226858248573,FALSE,0.5531641156494433
1,193,1,340,1,0.696,2,340,500,0,0.696,0.6166934589666088,FALSE,0.5531641549472096
1,438,2,300,1,0.697,1,500,300,1,0.49699999999999994,0.6205265243769427,FALSE,0.5531641934629222
1,573,2,380,2,0.702,1,500,380,0,0.582,0.6143212591331733,FALSE,0.5531642312121451
1,204,2,420,2,0.708,1,500,420,0,0.628,0.6081780465418415,FALSE,0.5531642682101323
1,424,2,420,1,0.708,1,500,420,1,0.628,0.6120962660764231,FALSE,0.5531643044718347
1,557,2,380,1,0.714,1,500,380,1,0.594,0.6159753034156589,FALSE,0.5531643400119052
1,308,2,660,2,0.72,2,500,660,1,0.72,0.6198155503815023,FALSE,0.5531643748447052
1,122,1,540,1,0.728,1,540,500,1,0.688,0.6236173948776873,FALSE,0.5531644089843103
1,519,1,700,1,0.729,1,700,500,1,0.5289999999999999,0.6273812209289105,FALSE,0.5531644424445161
1,302,2,500,2,0.73,3,500,500,0,0.73,NA,empty,NA
1,292,2,580,2,0.736,2,500,580,1,0.736,0.6311074087196213,FALSE,0.5531645073805438
1,326,2,700,1,0.737,2,500,700,0,0.737,0.6247963346324251,FALSE,0.5531645388826055
1,70,1,620,1,0.739,1,620,500,1,0.619,0.6285483712861009,FALSE,0.5531645697577582
1,245,2,380,1,0.745,1,500,380,1,0.625,0.6322628875732399,FALSE,0.5531646000184779
1,116,2,380,1,0.747,1,500,380,1,0.627,0.6359402586975075,FALSE,0.5531646296769925
1,624,2,340,1,0.753,1,500,340,1,0.593,0.6395808561105324,FALSE,0.5531646587452866
1,247,2,580,2,0.754,2,500,580,1,0.754,0.6431850475494271,FALSE,0.5531646872351064
1,371,2,500,2,0.754,3,500,500,0,0.754,NA,empty,NA
1,120,1,500,1,0.755,3,500,500,0,0.755,NA,empty,NA
1,388,1,500,1,0.763,3,500,500,0,0.763,NA,empty,NA
1,202,1,540,2,0.767,1,540,500,0,0.727,0.6367531970739327,FALSE,0.5531647956364759
1,336,2,620,2,0.767,2,500,620,1,0.767,0.6403856651031934,FALSE,0.5531648214020924
1,577,1,300,2,0.768,2,300,500,1,0.768,0.6439818084521615,FALSE,0.5531648466549611
1,585,2,460,2,0.769,1,500,460,0,0.729,0.6375419903676398,FALSE,0.553164871405286
1,589,1,300,1,0.769,2,300,500,0,0.769,0.6311665704639634,FALSE,0.5531648956630684
1,269,2,340,1,0.77,1,500,340,1,0.61,0.6348549047593238,FALSE,0.5531649194381101
1,367,2,700,1,0.772,2,500,700,0,0.772,0.6285063557117305,FALSE,0.5531649427400182
1,383,1,340,1,0.774,2,340,500,0,0.774,0.6222212921546132,FALSE,0.5531649655782083
1,132,1,500,2,0.775,3,500,500,0,0.775,NA,empty,NA
1,548,1,700,1,0.779,1,700,500,1,0.579,0.6259990792330671,FALSE,0.5531650099001648
1,659,1,500,1,0.783,3,500,500,0,0.783,NA,empty,NA
1,41,1,540,1,0.784,1,540,500,1,0.744,0.6297390884407364,FALSE,0.5531650524756246
1,262,2,300,1,0.784,1,500,300,1,0.5840000000000001,0.6334416975563291,FALSE,0.5531650731300323
1,637,1,620,1,0.784,1,620,500,1,0.664,0.6371072805807658,FALSE,0.5531650933734094
1,349,2,300,1,0.785,1,500,300,1,0.585,0.6407362077749582,FALSE,0.5531651132139358
1,101,2,420,1,0.787,1,500,420,1,0.7070000000000001,0.6443288456972086,FALSE,0.5531651326596285
1,73,2,580,2,0.792,2,500,580,1,0.792,0.6478855572402366,FALSE,0.5531651517183451
1,253,1,340,1,0.799,2,340,500,0,0.799,0.6414067016678342,FALSE,0.5531651703977866
1,290,2,540,2,0.799,2,500,540,1,0.799,0.6449926346511559,FALSE,0.5531651887055008
1,441,2,660,1,0.8,2,500,660,0,0.8,0.6385427083046443,FALSE,0.5531652066488855
1,510,2,420,1,0.801,1,500,420,1,0.7210000000000001,0.6421572812215979,FALSE,0.5531652242351908
1,164,2,380,1,0.803,1,500,380,1,0.683,0.6457357084093819,FALSE,0.5531652414715231
1,574,1,340,1,0.805,2,340,500,0,0.805,0.6392783513252881,FALSE,0.5531652583648469
1,307,1,500,1,0.811,3,500,500,0,0.811,NA,empty,NA
1,459,2,620,1,0.812,2,500,620,0,0.812,0.6328855678120352,FALSE,0.55316529114963775
1,351,2,620,2,0.824,2,500,620,1,0.824,0.6365567121339148,FALSE,0.5531653070543521
1,540,1,300,2,0.826,2,300,500,1,0.826,0.6401911450125757,FALSE,0.5531653226425579
1,652,1,700,1,0.827,1,700,500,1,0.627,0.6437892335624499,FALSE,0.5531653379205541
1,98,2,380,1,0.828,1,500,380,1,0.708,0.6473513412268254,FALSE,0.5531653528945139
1,497,1,620,1,0.833,1,620,500,1,0.713,0.6508778278145572,FALSE,0.5531653675704877
1,90,1,420,2,0.835,2,420,500,1,0.835,0.6543690495364116,FALSE,0.5531653819544058
1,457,1,540,1,0.839,1,540,500,1,0.7989999999999999,0.6578253590410476,FALSE,0.5531653960520801
1,551,2,420,1,0.844,1,500,420,1,0.764,0.661247105450637,FALSE,0.553165409869207
1,643,1,500,2,0.848,3,500,500,0,0.848,NA,empty,NA
1,107,2,580,1,0.851,2,500,580,0,0.851,0.6546346343961307,FALSE,0.5531654366840401
1,304,2,620,2,0.851,2,500,620,1,0.851,0.6580882880521693,FALSE,0.553165449692581
1,11,2,580,2,0.852,2,500,580,1,0.852,0.6615074051716476,FALSE,0.5531654624422488
1,9,1,500,2,0.854,3,500,500,0,0.854,NA,empty,NA
1,552,1,500,1,0.855,3,500,500,0,0.855,NA,empty,NA
1,377,1,620,1,0.859,1,620,500,1,0.739,0.6648923311199312,FALSE,0.5531654991890205
1,491,2,500,2,0.862,3,500,500,0,0.862,NA,empty,NA
1,433,1,540,1,0.872,1,540,500,1,0.832,0.6682434078087318,FALSE,0.553165522484256
1,604,2,340,2,0.877,1,500,340,0,0.717,0.6615609737306445,FALSE,0.5531655337853534
1,111,2,340,1,0.879,1,500,340,1,0.719,0.664945363993338,FALSE,0.5531655448615566
1,489,1,620,1,0.88,1,620,500,1,0.76,0.6682959103534046,FALSE,0.5531655557173412
1,134,1,420,2,0.885,2,420,500,1,0.885,0.6716129512498706,FALSE,0.5531655663570935
1,62,2,300,1,0.899,1,500,300,1,0.6990000000000001,0.674896821737372,FALSE,0.5531655767851126
1,503,1,540,1,0.901,1,540,500,1,0.861,0.6781478535199983,FALSE,0.5531655870056121
1,140,2,500,2,0.902,3,500,500,0,0.902,NA,empty,NA
1,605,2,500,1,0.902,3,500,500,0,0.902,NA,empty,NA
1,291,1,300,1,0.904,2,300,500,0,0.904,0.6713663749847983,FALSE,0.5531656164628814
1,419,1,580,1,0.907,1,580,500,1,0.8270000000000001,0.6746527112349504,FALSE,0.5531656258937863
1,217,2,540,1,0.915,2,500,540,0,0.915,0.6679061841226009,FALSE,0.5531656351370144
1,570,1,620,1,0.929,1,620,500,1,0.809,0.6712271222813749,FALSE,0.5531656441963008
1,327,1,300,1,0.935,2,300,500,0,0.935,0.6645148510585612,FALSE,0.5531656530753059
1,610,2,340,1,0.94,1,500,340,1,0.7799999999999999,0.6678697025479756,FALSE,0.5531656617776173
1,182,2,300,1,0.951,1,500,300,1,0.7509999999999999,0.6711910055224959,FALSE,0.5531656703067513
1,400,1,380,2,0.955,2,380,500,1,0.955,0.6744790954672709,FALSE,0.5531656786661543
1,408,1,540,2,0.956,1,540,500,0,0.9159999999999999,0.6677343045125982,FALSE,0.5531656868592039
1,421,2,540,1,0.957,2,500,540,0,0.957,0.6610569614674722,FALSE,0.5531656948892105
1,490,1,300,2,0.963,2,300,500,1,0.963,0.6644463918527974,FALSE,0.5531657027594188
1,636,2,420,1,0.965,1,500,420,1,0.885,0.6678019279342694,FALSE,0.5531657104730089
