sub,trl,cpos,cdur,resp,rt,type,d1,d2,correct,c_s,inCm,UCL
5,505,2,520,2,1081,2,500,520,1,0.8163706837476639,FALSE,0.553165886646261
5,313,2,480,1,1084,1,500,480,1,0.8182069769101872,FALSE,0.5531658907004829
5,367,2,460,1,1092,1,500,460,1,0.8200249071410853,FALSE,0.5531658946740255
5,378,2,460,1,1097,1,500,460,1,0.8218246580696745,FALSE,0.5531658985684944
5,98,2,460,2,1098,1,500,460,0,0.8136064114889778,FALSE,0.553165902385463
5,113,2,540,2,1103,2,500,540,1,0.8154703473740881,FALSE,0.5531659061264738
5,570,2,480,1,1104,1,500,480,1,0.8173156439003472,FALSE,0.5531659097930381
5,363,2,480,2,1107,1,500,480,0,0.8091424874613437,FALSE,0.5531659133866376
5,328,2,480,2,1109,1,500,480,0,0.8010510625867302,FALSE,0.5531659169087242
5,153,2,560,2,1116,2,500,560,1,0.8030405519608629,FALSE,0.553165920360721
5,101,2,520,1,1121,2,500,520,0,0.7950101464412542,FALSE,0.553165923744023
5,452,2,480,1,1124,1,500,480,1,0.7970600449768417,FALSE,0.5531659270599969
5,415,2,460,1,1126,1,500,460,1,0.7990894445270733,FALSE,0.5531659303099827
5,449,2,440,1,1138,1,500,440,1,0.8010985500818025,FALSE,0.5531659334952937
5,129,2,580,2,1140,2,500,580,1,0.8030875645809845,FALSE,0.5531659366172169
5,319,2,500,1,1154,3,500,500,0,NA,empty,NA
5,473,2,520,1,1158,2,500,520,0,0.7950566889351747,FALSE,0.5531659426759201
5,243,2,500,1,1159,3,500,500,0,NA,empty,NA
5,650,2,460,1,1166,1,500,460,1,0.7971061220458229,FALSE,0.5531659484958855
5,560,2,580,2,1167,2,500,580,1,0.7991350608253647,FALSE,0.553165951319296
5,192,2,520,2,1168,2,500,520,1,0.8011437102171111,FALSE,0.5531659540865206
5,45,2,580,1,1182,2,500,580,0,0.79313227311494,FALSE,0.5531659567986771
5,640,2,500,1,1191,3,500,500,0,NA,empty,NA
5,155,2,520,2,1192,2,500,520,1,0.7952009503837906,FALSE,0.5531659620621482
5,558,2,540,2,1195,2,500,540,1,0.7972489408799527,FALSE,0.5531659646155894
5,530,2,500,1,1200,3,500,500,0,NA,empty,NA
5,656,2,440,1,1207,1,500,440,1,0.7992764514711531,FALSE,0.5531659695710422
5,38,2,520,1,1211,2,500,520,0,0.7912836869564416,FALSE,0.5531659719750561
5,77,2,560,2,1220,2,500,560,1,0.7933708500868771,FALSE,0.55316597433123
5,603,2,500,1,1229,3,500,500,0,NA,empty,NA
5,150,2,440,1,1231,1,500,440,1,0.7954371415860083,FALSE,0.553165978903847
5,126,2,480,2,1243,1,500,480,0,0.7874827701701482,FALSE,0.5531659811221377
5,552,2,540,2,1248,2,500,540,1,0.7896079424684468,FALSE,0.5531659832962843
5,360,2,540,1,1267,2,500,540,0,0.7817118630437623,FALSE,0.5531659854271652
5,138,2,520,1,1284,2,500,520,0,0.7738947444133246,FALSE,0.5531659875156416
5,231,2,460,1,1286,1,500,460,1,0.7761557969691913,FALSE,0.5531659895625572
5,345,2,560,1,1300,2,500,560,0,0.7683942389994994,FALSE,0.5531659915687391
5,467,2,500,2,1317,3,500,500,0,NA,empty,NA
5,194,2,500,2,1319,3,500,500,0,NA,empty,NA
5,202,2,500,2,1322,3,500,500,0,NA,empty,NA
5,131,2,520,2,1349,2,500,520,1,0.7707102966095044,FALSE,0.5531659992021019
5,598,2,460,1,1394,1,500,460,1,0.7730031936434094,FALSE,0.5531660010164565
5,439,2,520,1,1397,2,500,520,0,0.7652731617069753,FALSE,0.5531660027947054
5,491,2,560,2,1417,2,500,560,1,0.7676204300899055,FALSE,0.5531660045375671
5,574,2,480,1,1426,1,500,480,1,0.7699442257890065,FALSE,0.5531660062457459
5,595,2,520,2,1428,2,500,520,1,0.7722447835311164,FALSE,0.5531660079199318
5,553,2,520,1,1434,2,500,520,0,0.7645223356958052,FALSE,0.5531660095608013
5,619,2,540,2,1436,2,500,540,1,0.7668771123388471,FALSE,0.5531660111690175
5,648,2,580,2,1443,2,500,580,1,0.7692083412154587,FALSE,0.5531660127452301
5,429,2,600,2,1468,2,500,600,1,0.7715162578033041,FALSE,0.5531660142900761
5,459,2,580,2,1475,2,500,580,1,0.7738010952252711,FALSE,0.5531660158041796
5,76,2,460,1,1478,1,500,460,1,0.7760630842730184,FALSE,0.5531660172881524
5,20,2,560,2,1493,2,500,560,1,0.7783024534302883,FALSE,0.5531660187425941
5,193,2,480,1,1562,1,500,480,1,0.7805194288959854,FALSE,0.5531660201680924
5,483,2,480,2,1602,1,500,480,0,0.7727142346070255,FALSE,0.5531660215652231
5,417,2,480,2,1613,1,500,480,0,0.7649870922609552,FALSE,0.553166022934551
5,546,2,520,2,1613,2,500,520,1,0.7673372213383456,FALSE,0.5531660242766292
5,354,2,460,1,1618,1,500,460,1,0.7696638491249621,FALSE,0.553166025592
5,224,2,460,1,1641,1,500,460,1,0.7719672106337125,FALSE,0.553166026881195
5,114,2,520,1,1699,2,500,520,0,0.7642475385273754,FALSE,0.5531660281447348
5,115,2,500,1,1708,3,500,500,0,NA,empty,NA
5,534,2,460,1,1711,1,500,460,1,0.7666050631421016,FALSE,0.5531660305968816
5,419,2,460,1,1718,1,500,460,1,0.7689390125106806,FALSE,0.5531660317864793
5,410,2,520,1,1748,2,500,520,0,0.7612496223855738,FALSE,0.5531660329524039
5,353,2,480,2,1845,1,500,480,0,0.7536371261617181,FALSE,0.5531660340951265
5,329,2,520,1,1859,2,500,520,0,0.7461007549001009,FALSE,0.5531660352151091
5,599,2,540,2,1869,2,500,540,1,0.7486397473510998,FALSE,0.5531660363128039
5,445,2,480,1,1933,1,500,480,1,0.7511533498775889,FALSE,0.5531660373886547
5,406,2,500,1,1943,3,500,500,0,NA,empty,NA
5,297,2,580,2,1968,2,500,580,1,0.753641816378813,FALSE,0.5531660394765536
6,246,2,600,2,139,2,500,600,1,0.50005,TRUE,0.5105537019571333
6,73,2,600,2,167,2,500,600,1,0.5050494999999999,TRUE,0.5128613432643134
6,326,2,540,2,168,2,500,540,1,0.509999005,TRUE,0.5147774290377692
6,451,2,600,2,177,2,500,600,1,0.5148990149499999,TRUE,0.5164400972633338
6,522,2,580,2,183,2,500,580,1,0.5197500248004999,FALSE,0.5179206107526256
6,14,2,480,1,186,1,500,480,1,0.5245525245524949,FALSE,0.5192615533844276
6,105,2,520,2,191,2,500,520,1,0.52930699930697,FALSE,0.520490836750836
6,2,2,580,2,201,2,500,580,1,0.5340139293139003,FALSE,0.5216279654700459
6,101,2,600,2,201,2,500,600,1,0.5386737900207613,FALSE,0.5226872274519181
6,231,2,560,2,202,2,500,560,1,0.5432870521205537,FALSE,0.5236794753889293
6,232,2,600,2,204,2,500,600,1,0.5478541815993482,FALSE,0.5246131931158166
6,322,2,600,2,208,2,500,600,1,0.5523756397833547,FALSE,0.5254951695577199
6,255,2,600,2,213,2,500,600,1,0.5568518833855212,FALSE,0.5263309437303039
6,286,2,580,2,213,2,500,580,1,0.5612833645516659,FALSE,0.5271251093570815
6,68,2,580,2,215,2,500,580,1,0.5656705309061493,FALSE,0.5278815297936953
6,230,2,500,2,215,3,500,500,0,NA,empty,NA
6,176,2,560,2,218,2,500,560,1,0.5700138255970878,FALSE,0.5292938298378416
6,99,2,600,2,219,2,500,600,1,0.5743136873411169,FALSE,0.5299549947435099
6,218,2,540,2,220,2,500,540,1,0.5785705504677057,FALSE,0.5305891386942005
6,410,2,580,2,223,2,500,580,1,0.5827848449630286,FALSE,0.5311981580782037
6,157,2,540,2,224,2,500,540,1,0.5869569965133984,FALSE,0.5317837363856089
6,497,2,600,2,229,2,500,600,1,0.5910874265482644,FALSE,0.5323473770381332
6,248,2,540,2,230,2,500,540,1,0.5951765522827818,FALSE,0.5328904299227347
6,104,2,580,2,231,2,500,580,1,0.5992247867599539,FALSE,0.5334141130501818
6,351,2,560,2,235,2,500,560,1,0.6032325388923544,FALSE,0.5339195303948451
6,359,2,560,2,235,2,500,560,1,0.6072002135034309,FALSE,0.5344076867112117
6,504,2,560,2,235,2,500,560,1,0.6111282113683966,FALSE,0.5348794999335003
6,158,2,600,2,237,2,500,600,1,0.6150169292547126,FALSE,0.5353358116257485
6,278,2,580,2,237,2,500,580,1,0.6188667599621656,FALSE,0.535777395846312
6,138,2,600,2,239,2,500,600,1,0.6226780923625439,FALSE,0.5362049667128446
6,573,2,580,2,239,2,500,580,1,0.6264513114389184,FALSE,0.5366191848946162
6,300,2,540,2,240,2,500,540,1,0.6301867983245293,FALSE,0.5370206632135271
6,323,2,520,2,242,2,500,520,1,0.633884930341284,FALSE,0.5374099714999155
6,253,2,480,2,243,1,500,480,0,0.6275460810378711,FALSE,0.5377876408216862
6,570,2,520,2,244,2,500,520,1,0.6312706202274925,FALSE,0.538154167183563
6,366,2,500,2,248,3,500,500,0,NA,empty,NA
6,76,2,480,2,249,1,500,480,0,0.6249579140252175,FALSE,0.538855618839648
6,108,2,480,2,249,1,500,480,0,0.6187083348849653,FALSE,0.5391913881996455
6,139,2,520,2,249,2,500,520,1,0.6225212515361157,FALSE,0.5395177075160733
6,298,2,580,2,249,2,500,580,1,0.6262960390207546,FALSE,0.5398349392882696
6,185,2,580,2,251,2,500,580,1,0.630033078630547,FALSE,0.5401434256457633
6,269,2,440,1,251,1,500,440,1,0.6337327478442416,FALSE,0.5404434899531142
6,376,2,600,2,251,2,500,600,1,0.6373954203657992,FALSE,0.5407354382520166
6,559,2,420,1,252,1,500,420,1,0.6410214661621412,FALSE,0.541019560560605
6,212,2,580,2,254,2,500,580,1,0.6446112515005198,FALSE,0.541296132047061
6,13,2,420,1,256,1,500,420,1,0.6481651389855146,FALSE,0.5415654140922418
6,428,2,560,2,256,2,500,560,1,0.6516834875956595,FALSE,0.5418276552540446
6,356,2,600,2,257,2,500,600,1,0.655166652719703,FALSE,0.5420830921445251
6,24,2,540,2,258,2,500,540,1,0.6586149861925059,FALSE,0.5423319502293498
6,147,2,600,2,258,2,500,600,1,0.6620288363305808,FALSE,0.5425744445579359
6,272,2,600,2,258,2,500,600,1,0.665408547967275,FALSE,0.5428107804315848
6,321,2,580,2,259,2,500,580,1,0.6687544624876023,FALSE,0.5430411540160143
6,576,2,560,2,259,2,500,560,1,0.6720669178627263,FALSE,0.5432657529039258
6,17,2,440,1,260,1,500,440,1,0.6753462486840991,FALSE,0.5434847566325732
6,193,2,520,2,260,2,500,520,1,0.6785927861972582,FALSE,0.5436983371607225
6,520,2,600,2,260,2,500,600,1,0.6818068583352855,FALSE,0.5439066593088906
6,377,2,420,1,261,1,500,420,1,0.6849887897519327,FALSE,0.5441098811663194
6,641,2,540,2,261,2,500,540,1,0.6881389018544134,FALSE,0.5443081544677538
6,251,2,420,1,262,1,500,420,1,0.6912575128358692,FALSE,0.5445016249427681
6,252,2,460,1,262,1,500,460,1,0.6943449377075105,FALSE,0.5446904326400867
6,461,2,600,2,262,2,500,600,1,0.6974014883304354,FALSE,0.5448747122290931
6,325,2,500,1,263,3,500,500,0,NA,empty,NA
6,236,2,580,2,265,2,500,580,1,0.700427473447131,FALSE,0.54523020052791
6,284,2,600,2,265,2,500,600,1,0.7034231987126597,FALSE,0.5454016541119707
6,316,2,560,2,265,2,500,560,1,0.7063889667255331,FALSE,0.5455690698083753
6,167,2,600,2,266,2,500,600,1,0.7093250770582777,FALSE,0.5457325592411894
6,429,2,600,2,266,2,500,600,1,0.712231826287695,FALSE,0.5458922300825683
6,26,2,600,2,267,2,500,600,1,0.7151095080248181,FALSE,0.5460481862399655
6,484,2,580,2,269,2,500,580,1,0.71795841294457,FALSE,0.5462005280317914
6,547,2,600,2,269,2,500,600,1,0.7207788288151242,FALSE,0.5463493523524015
6,494,2,580,2,270,2,500,580,1,0.723571040526973,FALSE,0.5464947528272134
6,639,2,460,1,270,1,500,460,1,0.7263353301217033,FALSE,0.5466368199586811
6,330,2,580,2,272,2,500,580,1,0.7290719768204862,FALSE,0.5467756412637909
6,437,2,580,2,272,2,500,580,1,0.7317812570522814,FALSE,0.5469113014036878
6,554,2,460,1,272,1,500,460,1,0.7344634444817586,FALSE,0.5470438823059899
6,561,2,420,1,273,1,500,420,1,0.737118810036941,FALSE,0.5471734632802985
6,350,2,600,2,275,2,500,600,1,0.7397476219365716,FALSE,0.5473001211273746
6,191,2,580,2,276,2,500,580,1,0.7423501457172059,FALSE,0.5474239302424091
6,649,2,600,2,276,2,500,600,1,0.7449266442600339,FALSE,0.547544962712785
6,653,2,580,1,276,2,500,580,0,0.7374773778174335,FALSE,0.5476632884106925
6,233,2,560,2,277,2,500,560,1,0.7401026040392592,FALSE,0.5477789750809353
6,243,2,500,2,280,3,500,500,0,NA,empty,NA
6,362,2,400,1,281,1,500,400,1,0.7427015779988666,FALSE,0.548002692176331
6,58,2,560,2,282,2,500,560,1,0.7452745622188779,FALSE,0.5481108481831042
6,291,2,580,2,282,2,500,580,1,0.7478218165966891,FALSE,0.548216616472032
6,302,2,440,1,284,1,500,440,1,0.7503435984307222,FALSE,0.5483200553201382
6,645,2,580,2,284,2,500,580,1,0.7528401624464149,FALSE,0.5484212213186843
6,196,2,500,2,286,3,500,500,0,NA,empty,NA
6,476,2,580,2,286,2,500,580,1,0.7553117608219508,FALSE,0.5486169530701496
6,538,2,580,2,286,2,500,580,1,0.7577586432137313,FALSE,0.5487116241170545
6,166,2,560,2,288,2,500,560,1,0.760181056781594,FALSE,0.5488042330118116
6,163,2,480,2,289,1,500,480,0,0.752579246213778,FALSE,0.54889482878577
6,70,2,580,2,291,2,500,580,1,0.7550534537516402,FALSE,0.5489834591140537
6,95,2,560,2,292,2,500,560,1,0.7575029192141238,FALSE,0.5490701703621383
6,215,2,560,2,292,2,500,560,1,0.7599278900219826,FALSE,0.5491550076303914
6,84,2,500,2,293,3,500,500,0,NA,empty,NA
6,303,2,560,2,293,2,500,560,1,0.7623286111217628,FALSE,0.5493192345571808
6,490,2,500,2,294,3,500,500,0,NA,empty,NA
6,506,2,600,2,296,2,500,600,1,0.7647053250105451,FALSE,0.5494764769696532
6,238,2,480,2,298,1,500,480,0,0.7570582717604396,FALSE,0.5495525794488983
6,508,2,560,2,300,2,500,560,1,0.7594876890428353,FALSE,0.5496270542471705
6,250,2,440,1,301,1,500,440,1,0.7618928121524069,FALSE,0.5496999387065808
6,534,2,600,2,301,2,500,600,1,0.7642738840308828,FALSE,0.5497712691990055
6,262,2,560,2,302,2,500,560,1,0.766631145190574,FALSE,0.5498410811565123
6,380,2,540,1,302,2,500,540,0,0.7589648337386682,FALSE,0.5499094091005908
6,299,2,500,2,304,3,500,500,0,NA,empty,NA
6,263,2,420,1,305,1,500,420,1,0.7613751854012815,FALSE,0.5500417466489971
6,558,2,400,1,306,1,500,400,1,0.7637614335472687,FALSE,0.5501058209908742
6,580,2,540,2,306,2,500,540,1,0.766123819211796,FALSE,0.550168540845393
6,211,2,540,1,307,2,500,540,0,0.758462581019678,FALSE,0.5502299365816223
6,367,2,520,2,307,2,500,520,1,0.7608779552094812,FALSE,0.5502900378113481
6,146,2,560,2,308,2,500,560,1,0.7632691756573864,FALSE,0.5503488734113862
6,234,2,560,2,308,2,500,560,1,0.7656364839008125,FALSE,0.5504064715450829
6,296,2,600,2,309,2,500,600,1,0.7679801190618044,FALSE,0.5504628596830393
6,314,2,560,2,310,2,500,560,1,0.7703003178711864,FALSE,0.5505180646230935
6,235,2,500,2,311,3,500,500,0,NA,empty,NA
6,560,2,440,1,311,1,500,440,1,0.7725973146924745,FALSE,0.5506250288519999
6,361,2,580,2,312,2,500,580,1,0.7748713415455497,FALSE,0.5506768385428209
6,495,2,580,2,312,2,500,580,1,0.7771226281300943,FALSE,0.5507275658749531
6,499,2,560,2,312,2,500,560,1,0.7793514018487933,FALSE,0.5507772345584092
6,381,2,600,2,314,2,500,600,1,0.7815578878303053,FALSE,0.5508258677364849
6,646,2,500,2,314,3,500,500,0,NA,empty,NA
6,141,2,600,2,315,2,500,600,1,0.7837423089520023,FALSE,0.5509201174092917
6,172,2,540,2,315,2,500,540,1,0.7859048858624822,FALSE,0.5509657774950233
6,475,2,480,1,315,1,500,480,1,0.7880458370038573,FALSE,0.5510104892860904
6,411,2,400,1,316,1,500,400,1,0.7901653786338187,FALSE,0.551054273316383
6,332,2,420,1,317,1,500,420,1,0.7922637248474805,FALSE,0.5510971496393786
6,43,2,580,2,318,2,500,580,1,0.7943410875990057,FALSE,0.5511391378409316
6,401,2,460,1,319,1,500,460,1,0.7963976767230156,FALSE,0.5511802570516545
6,556,2,460,1,319,1,500,460,1,0.7984336999557855,FALSE,0.5512205259589078
6,223,2,420,1,320,1,500,420,1,0.8004493629562276,FALSE,0.5512599628184118
6,604,2,540,2,321,2,500,540,1,0.8024448693266654,FALSE,0.5512985854654967
6,122,2,560,2,322,2,500,560,1,0.8044204206333987,FALSE,0.5513364113260046
6,426,2,520,2,322,2,500,520,1,0.8063762164270647,FALSE,0.5513734574268547
6,447,2,520,2,322,2,500,520,1,0.8083124542627941,FALSE,0.5514097404062877
6,481,2,580,2,322,2,500,580,1,0.8102293297201661,FALSE,0.5514452765237967
6,577,2,400,1,322,1,500,400,1,0.8121270364229645,FALSE,0.551480081669762
6,630,2,520,2,322,2,500,520,1,0.8140057660587349,FALSE,0.5515141713747949
6,209,2,400,1,323,1,500,400,1,0.8158657083981475,FALSE,0.5515475608188045
6,245,2,560,2,323,2,500,560,1,0.8177070513141661,FALSE,0.5515802648397972
6,407,2,560,2,323,2,500,560,1,0.8195299808010245,FALSE,0.5516122979424172
6,275,2,580,2,324,2,500,580,1,0.8213346809930142,FALSE,0.5516436743062381
6,313,2,600,2,324,2,500,600,1,0.8231213341830841,FALSE,0.5516744077938142
6,364,2,600,2,324,2,500,600,1,0.8248901208412532,FALSE,0.5517045119584999
6,480,2,560,2,324,2,500,560,1,0.8266412196328408,FALSE,0.5517340000520452
6,53,2,540,2,325,2,500,540,1,0.8283748074365124,FALSE,0.5517628850319749
6,1,2,480,1,326,1,500,480,1,0.8300910593621472,FALSE,0.5517911795687592
6,3,2,400,1,326,1,500,400,1,0.83179014876852575,FALSE,0.5518188960527828
6,41,2,420,1,326,1,500,420,1,0.8334722472808405,FALSE,0.5518460466011184
6,288,2,520,2,326,2,500,520,1,0.835137524808032,FALSE,0.5518726430641128
6,18,2,520,2,328,2,500,520,1,0.8367861495599518,FALSE,0.5518986970317903
6,277,2,420,1,328,1,500,420,1,0.8384182880643523,FALSE,0.55192421984008
6,405,2,400,1,328,1,500,400,1,0.8400341051837087,FALSE,0.5519492225768735
6,650,2,500,2,328,3,500,500,0,NA,empty,NA
6,344,2,440,1,330,1,500,440,1,0.8416337641318716,FALSE,0.5519977109825422
6,471,2,540,2,331,2,500,540,1,0.8432174264905529,FALSE,0.5520212176392505
6,562,2,580,2,331,2,500,580,1,0.8447852522256474,FALSE,0.5520442462111358
6,7,2,500,1,332,3,500,500,0,NA,empty,NA
6,546,2,400,1,332,1,500,400,1,0.846337399703391,FALSE,0.5520889086173622
6,129,2,520,2,333,2,500,520,1,0.8478740257063571,FALSE,0.5521105616777351
6,165,2,400,1,333,1,500,400,1,0.8493952854492934,FALSE,0.5521317751152356
6,417,2,560,2,333,2,500,560,1,0.8509013325948005,FALSE,0.5521525580324671
6,151,2,560,2,334,2,500,560,1,0.8523923192688525,FALSE,0.5521729193363203
6,473,2,560,2,334,2,500,560,1,0.8538683960761639,FALSE,0.5521928677424791
6,557,2,400,1,334,1,500,400,1,0.8553297121154023,FALSE,0.5522124117798111
6,578,2,500,2,334,3,500,500,0,NA,empty,NA
6,142,2,540,2,335,2,500,540,1,0.8567764149942483,FALSE,0.5522503199549426
6,281,2,540,1,335,2,500,540,0,0.8482086508443057,FALSE,0.5522687002543543
6,420,2,460,1,335,1,500,460,1,0.8497265643358627,FALSE,0.5522867085161858
6,445,2,520,2,335,2,500,520,1,0.8512292986925041,FALSE,0.5523043523972545
6,565,2,420,1,335,1,500,420,1,0.8527170057055791,FALSE,0.5523216393916536
6,620,2,600,2,335,2,500,600,1,0.8541898356485232,FALSE,0.55233857683442
6,225,2,480,1,336,1,500,480,1,0.855647937292038,FALSE,0.5523551719051131
6,368,2,600,2,336,2,500,600,1,0.8570914579191177,FALSE,0.5523714316313024
6,334,2,560,2,337,2,500,560,1,0.8585205433399264,FALSE,0.552387362891971
6,382,2,560,2,337,2,500,560,1,0.8599353379065272,FALSE,0.5524029724208335
6,532,2,560,2,337,2,500,560,1,0.861335984527462,FALSE,0.5524182668095743
6,582,2,520,2,337,2,500,520,1,0.8627226246821873,FALSE,0.5524332525110054
6,396,2,440,1,338,1,500,440,1,0.8640953984353654,FALSE,0.5524479358421481
6,427,2,520,1,338,2,500,520,0,0.8554544444510117,FALSE,0.5524623229872396
6,204,2,460,1,339,1,500,460,1,0.8568999000065016,FALSE,0.5524764200006672
6,174,2,440,1,340,1,500,440,1,0.8583309010064366,FALSE,0.5524902328098314
6,217,2,400,1,340,1,500,400,1,0.8597475919963723,FALSE,0.552503767217941
6,422,2,560,2,340,2,500,560,1,0.8611501160764086,FALSE,0.5525170289067407
6,62,2,540,2,341,2,500,540,1,0.8625386149156444,FALSE,0.5525300234391736
6,640,2,480,1,341,1,500,480,1,0.863913228766488,FALSE,0.5525427562619812
6,279,2,480,1,342,1,500,480,1,0.8652740964788231,FALSE,0.5525552327082415
6,521,2,540,2,342,2,500,540,1,0.866621355514035,FALSE,0.552567457999846
6,569,2,500,2,343,3,500,500,0,NA,empty,NA
6,11,2,600,2,344,2,500,600,1,0.8679551419588946,FALSE,0.5525911754651871
6,145,2,520,2,344,2,500,520,1,0.8692755905393056,FALSE,0.552602677548273
6,15,2,400,2,345,1,500,400,0,0.8605828346339125,FALSE,0.5526139482999627
6,470,2,560,2,345,2,500,560,1,0.8619770062875733,FALSE,0.5526249924214008
6,259,2,480,2,347,1,500,480,0,0.8533572362246976,FALSE,0.5526358145162416
6,371,2,560,2,347,2,500,560,1,0.8548236638624507,FALSE,0.5526464190927494
6,155,2,460,1,348,1,500,460,1,0.8562754272238262,FALSE,0.5526568105658513
6,244,2,580,2,348,2,500,580,1,0.8577126729515879,FALSE,0.5526669932591417
6,175,2,420,1,349,1,500,420,1,0.859135546222072,FALSE,0.5526769714068416
6,156,2,420,1,350,1,500,420,1,0.8605441907598513,FALSE,0.552686749155712
6,290,2,520,1,351,2,500,520,0,0.8519387488522528,FALSE,0.552696330566925
6,535,2,500,2,351,3,500,500,0,NA,empty,NA
6,266,2,420,1,352,1,500,420,1,0.8534193613637303,FALSE,0.552714920204047
6,295,2,400,1,352,1,500,400,1,0.854885167750093,FALSE,0.5527239361405981
6,482,2,540,2,352,2,500,540,1,0.8563363160725921,FALSE,0.5527327711642289
6,567,2,420,1,352,1,500,420,1,0.8577729529118662,FALSE,0.5527414289347683
6,636,2,540,2,352,2,500,540,1,0.8591952233827476,FALSE,0.5527499130368212
6,6,2,460,1,353,1,500,460,1,0.8606032711489201,FALSE,0.5527582269813618
6,154,2,420,1,353,1,500,420,1,0.8619972384374309,FALSE,0.5527663742072921
6,10,2,440,1,354,1,500,440,1,0.8633772660530566,FALSE,0.5527743580829648
6,254,2,600,2,354,2,500,600,1,0.8647434933925261,FALSE,0.5527821819076734
6,305,2,480,1,354,1,500,480,1,0.8660960584586008,FALSE,0.5527898489131076
6,12,2,460,1,355,1,500,460,1,0.8674350978740148,FALSE,0.5527973622647777
6,590,2,400,1,355,1,500,400,1,0.8687607468952747,FALSE,0.5528047250634072
6,126,2,520,1,357,2,500,520,0,0.8600731394263219,FALSE,0.5528119403462937
6,221,2,460,1,357,1,500,460,1,0.8614724080320587,FALSE,0.5528190110886411
6,442,2,540,1,357,2,500,540,0,0.8528576839517381,FALSE,0.5528259402048614
6,595,2,440,1,357,1,500,440,1,0.8543291071122208,FALSE,0.5528327305498485
6,35,2,540,1,358,2,500,540,0,0.8457858160410986,FALSE,0.5528393849202238
6,444,2,580,2,358,2,500,580,1,0.8473279578806876,FALSE,0.5528459060555545
6,472,2,520,2,358,2,500,520,1,0.8488546783018808,FALSE,0.5528522966395456
6,605,2,500,2,358,3,500,500,0,NA,empty,NA
6,97,2,600,2,359,2,500,600,1,0.850366131518862,FALSE,0.5528646966159856
6,111,2,520,2,359,2,500,520,1,0.8518624702036733,FALSE,0.5528707111068976
6,113,2,460,1,359,1,500,460,1,0.8533438455016366,FALSE,0.5528766052456031
6,186,2,520,1,359,2,500,520,0,0.8448104070466201,FALSE,0.552882381453482
6,210,2,460,1,359,1,500,460,1,0.8463623029761539,FALSE,0.5528880421026774
6,597,2,400,1,359,1,500,400,1,0.8478986799463923,FALSE,0.5528935895171165
6,247,2,560,2,361,2,500,560,1,0.8494196931469284,FALSE,0.5528990259735123
6,285,2,560,2,361,2,500,560,1,0.8509254962154592,FALSE,0.5529043537023399
6,21,2,400,1,362,1,500,400,1,0.8524162412533046,FALSE,0.552909574888796
6,81,2,420,1,362,1,500,420,1,0.8538920788407716,FALSE,0.5529146916737341
6,208,2,460,1,362,1,500,460,1,0.8553531580523639,FALSE,0.552919706154582
6,307,2,600,1,362,2,500,600,0,0.8467996264718403,FALSE,0.552924620386239
6,384,2,600,2,362,2,500,600,1,0.8483316302071219,FALSE,0.5529294363819535
6,389,2,580,2,364,2,500,580,1,0.8498483139050507,FALSE,0.5529341561141822
6,496,2,580,2,364,2,500,580,1,0.8513498307660001,FALSE,0.5529387815154311
6,529,2,400,1,364,1,500,400,1,0.8528363324583401,FALSE,0.5529433144790785
6,171,2,600,2,365,2,500,600,1,0.8543079691337567,FALSE,0.5529477568601806
6,184,2,480,1,365,1,500,480,1,0.8557648894424191,FALSE,0.5529521104762591
6,591,2,580,2,365,2,500,580,1,0.8572072405479949,FALSE,0.552956377108074
